myear,price,transmission,km,Color,Drive Type,Doors,Length,Width,Height,Wheel Base,brand,fuel
2016,2000000.0,automatic,55968.0,white,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2013,1500000.0,automatic,114590.0,silver,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2016,3060851.0,automatic,37572.0,red,awd,5.0,4656.0,1890.0,1639.0,2873.0,mercedes-benz,diesel
2016,3300000.0,automatic,38000.0,white,awd,5.0,4656.0,1890.0,1639.0,2873.0,mercedes-benz,diesel
2018,3050000.0,automatic,10000.0,blue,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2013,830000.0,automatic,23015.0,iridium silver,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2019,3200000.0,automatic,16796.0,cirrus white,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,petrol
2014,950000.0,automatic,37000.0,silver,fwd,5.0,4359.0,2010.0,1557.0,2699.0,mercedes-benz,diesel
2016,3800000.0,automatic,12456.0,cavansite blue,awd,5.0,4656.0,1890.0,1639.0,2873.0,mercedes-benz,diesel
2015,750000.0,automatic,47164.0,jupiter red,fwd,5.0,4393.0,1786.0,1557.0,2699.0,mercedes-benz,diesel
2018,2400000.0,automatic,19792.0,white,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2021,3733652.0,automatic,18541.0,cosmos black,fwd,4.0,4549.0,1992.0,1446.0,2729.0,mercedes-benz,petrol
2011,1000000.0,automatic,98000.0,brown,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2018,3500000.0,automatic,42000.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2018,3000000.0,automatic,24000.0,silver,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2020,5900000.0,automatic,10000.0,blue,awd,5.0,4658.0,1890.0,1644.0,2873.0,mercedes-benz,petrol
2017,4950000.0,automatic,45000.0,white,awd,5.0,4819.0,2141.0,1796.0,2915.0,mercedes-benz,diesel
2013,1099000.0,automatic,62000.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,petrol
2021,5200000.0,automatic,17826.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2019,4600000.0,automatic,19200.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2017,2800000.0,automatic,15000.0,red,awd,5.0,4455.0,2022.0,1474.0,2699.0,mercedes-benz,petrol
2013,1385000.0,automatic,80900.0,white,rwd,4.0,4852.0,1822.0,1483.0,2854.0,mercedes-benz,diesel
2014,2200000.0,automatic,49000.0,white,rwd,4.0,4879.0,1854.0,1474.0,2874.0,mercedes-benz,diesel
2012,2200000.0,automatic,66000.0,white,rwd,4.0,5226.0,1871.0,1479.0,3165.0,mercedes-benz,diesel
2018,4400000.0,automatic,55000.0,grey,rwd,4.0,5063.0,1860.0,1494.0,3079.0,mercedes-benz,diesel
2015,2250000.0,automatic,72000.0,white,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2017,2700000.0,automatic,12000.0,red,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2009,700000.0,automatic,40101.0,grey,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,petrol
2016,2100000.0,automatic,66230.0,black,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2018,3500000.0,automatic,95472.0,blue,awd,5.0,4656.0,1890.0,1639.0,2873.0,mercedes-benz,diesel
2012,1069977.0,automatic,94293.0,silver,awd,5.0,5246.0,2130.0,1496.0,3165.0,mercedes-benz,petrol
2014,950000.0,automatic,86063.0,silver,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2010,875000.0,manual,83000.0,silver,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,petrol
2008,655723.0,automatic,85197.0,silver,rwd,4.0,4818.0,1822.0,1420.0,2854.0,mercedes-benz,petrol
2014,1050000.0,automatic,63316.0,white,fwd,5.0,4359.0,2010.0,1557.0,2699.0,mercedes-benz,petrol
2018,6000000.0,automatic,31937.0,white,awd,5.0,4819.0,2141.0,1796.0,2915.0,mercedes-benz,diesel
2018,3699000.0,automatic,49000.0,blue,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2015,4750000.0,automatic,48000.0,grey,rwd,4.0,5246.0,2130.0,1494.0,3165.0,mercedes-benz,diesel
2019,6250000.0,automatic,37000.0,white,awd,5.0,4658.0,1890.0,1644.0,2873.0,mercedes-benz,diesel
2010,525000.0,automatic,62002.0,cuprite brown metallic,2wd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,petrol
2019,3465304.0,automatic,30887.0,mojave silver,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2011,780000.0,automatic,96161.0,brown,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2016,3200000.0,automatic,54624.0,grey,awd,5.0,5120.0,2141.0,1850.0,3075.0,mercedes-benz,diesel
2017,2800000.0,automatic,32139.0,jupiter red,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2015,1400000.0,automatic,126341.0,silver,awd,5.0,4417.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2010,502688.0,automatic,83512.0,white,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,petrol
2012,800000.0,automatic,73873.0,white,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2010,550000.0,automatic,76726.0,white,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2011,745000.0,automatic,61000.0,grey,2wd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,petrol
2017,3000000.0,automatic,8276.0,blue,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2019,3200000.0,automatic,29774.0,jupiter red,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,petrol
2019,2500000.0,automatic,15595.0,black,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2011,1095000.0,automatic,48000.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2018,2600000.0,automatic,44167.0,white,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2018,5385000.0,automatic,43352.0,silver,rwd,4.0,5063.0,1860.0,1494.0,3079.0,mercedes-benz,petrol
2017,2022638.0,automatic,51624.0,white,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,petrol
2017,2051000.0,automatic,45000.0,red,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,petrol
2013,875000.0,automatic,52100.0,brown,rwd,4.0,4852.0,1822.0,1483.0,2854.0,mercedes-benz,diesel
2017,4250000.0,automatic,20000.0,red,awd,4.0,4702.0,2020.0,1405.0,2840.0,mercedes-benz,petrol
2013,1850000.0,manual,55985.0,obsidian black metallic,2wd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,petrol
2010,1200000.0,automatic,85383.0,white,rwd,4.0,5226.0,1871.0,1479.0,3165.0,mercedes-benz,diesel
2011,1080000.0,automatic,136925.0,white,rwd,4.0,5206.0,1872.0,1473.0,3165.0,mercedes-benz,petrol
2016,2545000.0,automatic,49000.0,white,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2017,4200000.0,automatic,22000.0,red,awd,4.0,4702.0,2020.0,1405.0,2840.0,mercedes-benz,petrol
2019,4000000.0,automatic,92227.0,polar white,rwd,4.0,5063.0,1860.0,1494.0,3079.0,mercedes-benz,diesel
2018,2700000.0,automatic,50093.0,polar silver,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2014,1350000.0,automatic,29000.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,petrol
2009,975000.0,automatic,103000.0,white,awd,5.0,4780.0,1911.0,1779.0,2915.0,mercedes-benz,diesel
2015,2275000.0,automatic,25000.0,black,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2010,698021.0,automatic,74542.0,silver,rwd,4.0,4596.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2017,2100000.0,automatic,108897.0,white,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2011,1193791.0,automatic,151374.0,metallic obsidian black,rwd,4.0,5206.0,1871.0,1473.0,3165.0,mercedes-benz,petrol
2015,2300000.0,automatic,74268.0,cirrus white,awd,5.0,4417.0,1804.0,1494.0,2699.0,mercedes-benz,petrol
2016,2200233.0,automatic,40281.0,black,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2018,3200000.0,automatic,44233.0,red,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2011,1150000.0,automatic,95203.0,white,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2018,2820111.0,automatic,23111.0,red,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2016,1750000.0,automatic,51609.0,red,fwd,4.0,4630.0,2032.0,1432.0,2699.0,mercedes-benz,diesel
2018,2800000.0,automatic,24000.0,red,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2016,1450000.0,automatic,144496.0,blue,fwd,4.0,4630.0,2032.0,1432.0,2699.0,mercedes-benz,diesel
2015,2385000.0,automatic,60922.0,black,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,petrol
2012,774999.0,automatic,80000.0,white,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2016,2750000.0,automatic,49000.0,brown,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2012,847749.0,automatic,22443.0,white,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,petrol
2018,2902748.0,automatic,78964.0,white,awd,5.0,4656.0,1890.0,1639.0,2873.0,mercedes-benz,diesel
2021,5400000.0,automatic,1000.0,white,awd,4.0,4559.0,1992.0,1411.0,2729.0,mercedes-benz,petrol
2014,3000001.0,automatic,85002.0,white,awd,5.0,5120.0,2141.0,1850.0,3075.0,mercedes-benz,diesel
2010,649111.0,automatic,72000.0,white,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2013,1200000.0,automatic,58000.0,silver,rwd,4.0,4879.0,2071.0,1474.0,2874.0,mercedes-benz,diesel
2016,1998500.0,automatic,57000.0,white,fwd,4.0,4630.0,2032.0,1432.0,2699.0,mercedes-benz,diesel
2013,1575000.0,automatic,53000.0,white,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2018,2399000.0,automatic,61000.0,beige,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2013,1675000.0,automatic,43000.0,silver,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2014,1150000.0,automatic,75000.0,silver,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2017,2098500.0,automatic,57000.0,white,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,petrol
2011,849000.0,automatic,63800.0,red,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2013,2099000.0,automatic,64000.0,black,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2006,685000.0,automatic,69146.0,silver,rwd,4.0,4818.0,1822.0,1420.0,2854.0,mercedes-benz,diesel
2009,499000.0,automatic,107000.0,silver,rwd,4.0,4868.0,1854.0,1471.0,2874.0,mercedes-benz,diesel
2015,1570000.0,automatic,62999.0,brown,awd,5.0,4417.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2019,2975000.0,automatic,13500.0,red,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2015,2750000.0,automatic,58363.0,blue,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2019,3049999.0,automatic,29000.0,silver,fwd,4.0,4630.0,1777.0,1432.0,2699.0,mercedes-benz,diesel
2015,2250000.0,automatic,56301.0,white,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2018,3100000.0,automatic,30000.0,other,rwd,4.0,4686.0,2020.0,1442.0,2840.0,mercedes-benz,diesel
2013,1800000.0,automatic,120000.0,silver,awd,5.0,4817.0,2141.0,1762.0,2915.0,mercedes-benz,diesel
2004,309000.0,automatic,126000.0,white,rwd,4.0,4818.0,1822.0,1420.0,2854.0,mercedes-benz,diesel
2021,19500000.0,automatic,8000.0,black,awd,4.0,5289.0,2109.0,1503.0,3216.0,mercedes-benz,petrol
2017,2175000.0,automatic,53000.0,red,2wd,5.0,4424.0,1804.0,1494.0,2699.0,mercedes-benz,diesel
2015,2200000.0,automatic,105000.0,silver,rwd,4.0,4591.0,1770.0,1447.0,2760.0,mercedes-benz,diesel
2012,195000.0,manual,35000.0,beige,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,70239.0,manual,71245.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,122368.0,manual,64934.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,129351.0,manual,64440.0,summit white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2014,133975.0,manual,83541.0,grey,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,petrol
2011,180000.0,manual,63613.0,grey,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2011,100000.0,manual,65611.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2016,600000.0,automatic,88273.0,burnt coconut,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2010,135000.0,manual,43800.0,maroon,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2013,194498.0,manual,130138.0,sandrift grey,fwd,5.0,3946.0,1690.0,1503.0,2465.0,chevrolet,petrol
2011,95000.0,manual,43173.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2008,160000.0,manual,120000.0,black,fwd,4.0,4310.0,1710.0,1505.0,2480.0,chevrolet,petrol
2017,190000.0,manual,70000.0,white,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,petrol
2013,120000.0,manual,90000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2012,120000.0,manual,50000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2013,207135.0,manual,39415.0,super red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2012,310000.0,manual,70000.0,gray,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2011,137391.0,manual,82043.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2010,75215.0,manual,86538.0,golden,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2015,245000.0,manual,25000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,110000.0,manual,85000.0,black,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,76781.0,manual,85031.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2013,140000.0,manual,55000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2011,150000.0,manual,88135.0,green cocktail,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2014,386620.0,automatic,89750.0,caviar black,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2017,810000.0,automatic,70000.0,white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2014,650000.0,manual,22000.0,white,fwd,5.0,4435.0,1680.0,1765.0,2685.0,chevrolet,diesel
2013,120353.0,manual,114855.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2014,120000.0,manual,94855.0,super red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2015,233390.0,manual,66332.0,sand drift grey,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
2015,260000.0,manual,85000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2012,200000.0,manual,59823.0,green,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,diesel
2010,267294.0,manual,90500.0,caviar black,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2011,60000.0,manual,100000.0,white,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,160000.0,manual,40000.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2008,150000.0,manual,80000.0,silver,fwd,4.0,4310.0,1710.0,1505.0,2480.0,chevrolet,petrol
2012,255000.0,manual,80000.0,gray,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2010,50343.0,manual,85918.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2010,111262.0,manual,81295.0,blue,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2011,107129.0,manual,118474.0,linen beige,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,175000.0,manual,80000.0,other,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,115000.0,manual,35000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,170366.0,manual,25000.0,red,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,petrol
2011,170000.0,manual,120000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2011,117760.0,manual,47431.0,red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2017,700000.0,manual,70000.0,white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2011,80000.0,manual,105000.0,white,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2014,250000.0,manual,70000.0,gray,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,diesel
2012,145000.0,manual,110000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,285000.0,manual,100000.0,white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2013,400000.0,manual,50000.0,black,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2014,500000.0,manual,80000.0,red,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2010,80096.0,manual,42518.0,grey,fwd,5.0,3880.0,1670.0,1495.0,2480.0,chevrolet,petrol
2007,100000.0,manual,58218.0,blazing red,fwd,5.0,3880.0,1670.0,1495.0,2480.0,chevrolet,petrol
2013,150000.0,manual,110000.0,other,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2010,175000.0,manual,54863.0,linen beige,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,185000.0,manual,100000.0,gray,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2014,130000.0,manual,90000.0,red,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,diesel
2012,122103.0,manual,128240.0,switch blade silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2013,160000.0,manual,58336.0,velvet red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2009,350000.0,manual,120000.0,brown,awd,5.0,4660.0,1870.0,1755.0,2705.0,chevrolet,diesel
2012,295000.0,manual,46000.0,grey,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2012,120000.0,manual,17130.0,grey,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2016,250000.0,manual,85550.0,summit white,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,diesel
2012,150000.0,manual,90000.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2010,130000.0,manual,70000.0,red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2013,130000.0,manual,97867.0,misty lake,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2012,140000.0,manual,120000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2008,130000.0,manual,80000.0,silver,fwd,5.0,3880.0,1670.0,1495.0,2480.0,chevrolet,petrol
2012,125000.0,manual,50000.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2012,120000.0,manual,90000.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,139934.0,manual,91479.0,summit white,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,diesel
2013,160000.0,manual,136665.0,sand drift grey,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
2013,200000.0,manual,81245.0,switch blade silver,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
2010,114999.0,manual,50000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2009,90000.0,manual,60000.0,gold,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2016,160000.0,manual,130500.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2011,140000.0,manual,48162.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,205000.0,manual,35000.0,white,fwd,5.0,3946.0,1690.0,1503.0,2465.0,chevrolet,petrol
2011,105000.0,manual,60000.0,other,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2009,70000.0,manual,35702.0,white,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2014,215000.0,manual,19312.0,sand drift grey,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2012,260000.0,manual,120000.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2007,150000.0,manual,53000.0,burgundy red,fwd,5.0,3880.0,1670.0,1495.0,2480.0,chevrolet,petrol
2013,150000.0,manual,90000.0,white,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
2014,450000.0,manual,101623.0,caviar black,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2012,125000.0,manual,46000.0,gray,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2009,330000.0,manual,90000.0,black,fwd,5.0,4660.0,1870.0,1755.0,2705.0,chevrolet,diesel
2014,150000.0,manual,70000.0,red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2013,125000.0,manual,90000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2011,300000.0,manual,70574.0,diamond white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2014,207179.0,manual,40995.0,super red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2011,74731.0,manual,58163.0,grey,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,150000.0,manual,47750.0,switch blade silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2016,350000.0,manual,15000.0,gray,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
2011,280000.0,manual,100000.0,white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2013,200000.0,manual,60000.0,light blue,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2015,138578.0,manual,45627.0,summit white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2009,90203.0,manual,40854.0,topaz,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2010,125000.0,manual,54716.0,super red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2013,165000.0,manual,60000.0,gray,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2010,250000.0,manual,70000.0,white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2011,150000.0,manual,120411.0,grey,fwd,4.0,4540.0,1725.0,1445.0,2600.0,chevrolet,diesel
2014,425000.0,automatic,109588.0,summit white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2011,106474.0,manual,46198.0,misty lake,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2012,128600.0,manual,59918.0,red,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2010,111262.0,manual,40816.0,blue,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,120000.0,manual,59149.0,silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2013,150000.0,manual,71657.0,caviar black,fwd,5.0,3946.0,1690.0,1503.0,2465.0,chevrolet,petrol
2008,158787.0,manual,66665.0,rainforest green,fwd,5.0,3880.0,1670.0,1495.0,2480.0,chevrolet,petrol
2011,140518.0,manual,34990.0,super red,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2009,87697.0,manual,22619.0,platinum metallic,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2012,180000.0,manual,92376.0,green cocktail,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2012,150000.0,manual,66894.0,switch blade silver,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,diesel
2013,400000.0,manual,95775.0,summit white,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2008,52061.0,manual,101088.0,blue,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2015,191738.0,manual,16261.0,sand drift grey,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2014,200000.0,manual,33676.0,summit white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2009,65000.0,manual,60000.0,black,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,105000.0,manual,58000.0,l beidge,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2010,110000.0,manual,90000.0,gold,fwd,5.0,3495.0,1495.0,1518.0,2345.0,chevrolet,petrol
2011,150000.0,manual,85000.0,white,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,170000.0,manual,100000.0,green,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2010,465000.0,manual,95000.0,black,fwd,4.0,4597.0,1788.0,1477.0,2685.0,chevrolet,diesel
2014,275000.0,manual,70000.0,white,fwd,5.0,3640.0,1595.0,1550.0,2375.0,chevrolet,diesel
2011,135000.0,manual,35000.0,green,fwd,5.0,3640.0,1595.0,1520.0,2375.0,chevrolet,petrol
2013,160000.0,manual,80000.0,white,fwd,4.0,4249.0,1690.0,1503.0,2465.0,chevrolet,petrol
